档,矫焙,前格,累扁,丑啊疙,week,炼荤老磊,俺眉锅龋,咀酒 俺荐,咀酒备盒,檬厘,勘荐,勘厘,勘气,勘捍厘,包何流版,拳规锅龋,拳规喊馒苞荐
面合,柳玫,叠扁,1,5,6,2020-10-20,3,0,夯林,26.4,15,10.2,9.1,7.8,16.18,1,
面合,柳玫,叠扁,1,5,6,2020-10-20,4,0,夯林,25,18,9.6,8.3,7.5,15.1,1,1
面合,柳玫,叠扁,1,5,7,2020-10-27,1,0,夯林,23.5,21,12,9,11.7,16.87,1,2
面合,柳玫,叠扁,1,5,7,2020-10-27,2,0,夯林,29,15,12.9,10.5,14,18.77,1,2
面合,柳玫,叠扁,1,5,7,2020-10-27,3,0,夯林,30,15,12,8.5,16,16.5,1,5
面合,柳玫,叠扁,1,5,7,2020-10-27,4,0,夯林,27.9,18,12.5,11.7,10.5,16.78,1,4
面合,柳玫,叠扁,1,5,8,2020-11-03,1,0,夯林,26.6,21,12.1,9.3,14.1,16.89,1,6
面合,柳玫,叠扁,1,5,8,2020-11-03,2,0,夯林,32.8,27,12.4,10.5,14.3,18.89,1,6
面合,柳玫,叠扁,1,5,8,2020-11-03,3,0,夯林,34.3,21,12.4,9.3,16.8,17.78,1,11
面合,柳玫,叠扁,1,5,8,2020-11-03,4,0,夯林,31.5,21,11.8,10.6,11,17.84,1,11
面合,柳玫,叠扁,1,5,9,2020-11-10,1,0,夯林,32,21,12.6,10,10.2,16.98,1,11
面合,柳玫,叠扁,1,5,9,2020-11-10,2,0,夯林,35.2,21,12.5,9.3,17.3,19.12,1,11
面合,柳玫,叠扁,1,5,9,2020-11-10,3,0,夯林,35,18,12.2,11,11.1,19.11,1,15
面合,柳玫,叠扁,1,5,9,2020-11-10,4,0,夯林,33.6,21,12.2,10.2,11,17.92,1,15
面合,柳玫,叠扁,1,5,10,2020-11-17,1,0,夯林,32,21,12.3,9.5,13.5,17.32,1,13
面合,柳玫,叠扁,1,5,10,2020-11-17,2,0,夯林,35,21,13.2,9.7,19.5,19.79,1,14
面合,柳玫,叠扁,1,5,10,2020-11-17,3,0,夯林,36.9,24,12.8,9.6,17.5,19.21,1,18
面合,柳玫,叠扁,1,5,10,2020-11-17,4,0,夯林,31.3,27,12.3,9.2,18,18.26,1,16
面合,柳玫,叠扁,1,5,11,2020-11-24,1,1,咀酒,13.5,9,7.5,4.8,7.5,10.14,0,
面合,柳玫,叠扁,1,5,11,2020-11-24,1,1,夯林,30.2,24,12,9.5,13.2,18.81,1,5
面合,柳玫,叠扁,1,5,11,2020-11-24,2,0,夯林,32.4,27,13.2,10.1,16,19.83,1,6
面合,柳玫,叠扁,1,5,11,2020-11-24,3,0,夯林,36,27,13.1,10,20,19.6,1,9
面合,柳玫,叠扁,1,5,11,2020-11-24,4,0,夯林,33,27,12.2,10.5,11,18.33,1,9
面合,柳玫,叠扁,1,5,12,2020-12-01,1,1,咀酒,14.7,9,8.5,5.5,6,12.09,0,
面合,柳玫,叠扁,1,5,12,2020-12-01,1,1,夯林,34.3,27,11.9,10.8,11,20.78,1,4
面合,柳玫,叠扁,1,5,12,2020-12-01,2,0,夯林,35,24,12.3,11,16.6,19.85,1,4
面合,柳玫,叠扁,1,5,12,2020-12-01,3,0,夯林,36.4,24,8.1,6.1,15,19.76,1,6
面合,柳玫,叠扁,1,5,12,2020-12-01,4,0,夯林,34.1,27,12,8.8,19.8,19.73,1,4
面合,柳玫,叠扁,1,5,13,2020-12-08,1,1,咀酒,14.5,9,11.5,7.6,6.5,14.26,0,
面合,柳玫,叠扁,1,5,13,2020-12-08,1,1,夯林,32.3,30,12.8,10,13.2,20.98,1,2
面合,柳玫,叠扁,1,5,13,2020-12-08,2,0,夯林,35,24,11,8.8,20,20.53,1,3
面合,柳玫,叠扁,1,5,13,2020-12-08,3,0,夯林,35,24,5.5,7,13.6,20.86,1,4
面合,柳玫,叠扁,1,5,13,2020-12-08,4,0,夯林,32.9,27,12.2,8.9,19,20.83,1,4
面合,柳玫,叠扁,1,5,14,2020-12-15,1,1,咀酒,15.8,12,12,8,7.5,14.55,0,
面合,柳玫,叠扁,1,5,14,2020-12-15,1,1,夯林,35.6,33,10.1,7.6,17.1,20.98,1,
面合,柳玫,叠扁,1,5,14,2020-12-15,2,0,夯林,35.1,24,13.5,10.1,18.3,20.91,1,1
面合,柳玫,叠扁,1,5,14,2020-12-15,3,0,夯林,37.6,27,12.6,11.5,12.1,21.38,1,2
面合,柳玫,叠扁,1,5,14,2020-12-15,4,0,夯林,34.2,30,9,6.8,17.2,22.57,1,1
面合,柳玫,叠扁,1,5,15,2020-12-22,1,1,咀酒,15.9,12,13.4,9,8.5,15.4,0,
面合,柳玫,叠扁,1,5,15,2020-12-22,1,1,夯林,35.4,36,10.4,8.1,15,22.13,1,
面合,柳玫,叠扁,1,5,15,2020-12-22,2,0,夯林,35.2,27,10.1,8.2,19.1,21.33,1,
面合,柳玫,叠扁,1,5,15,2020-12-22,3,1,咀酒-1,18.5,9,12.3,8,9,14.63,0,
面合,柳玫,叠扁,1,5,15,2020-12-22,3,1,夯林,36.1,21,10.5,8.1,19.9,21.43,1,
面合,柳玫,叠扁,1,5,15,2020-12-22,4,0,夯林,33.9,30,12.3,8.8,20,22.59,1,
面合,柳玫,叠扁,1,5,16,2020-12-29,1,1,咀酒,16.5,15,8,5,14,14.55,0,
面合,柳玫,叠扁,1,5,16,2020-12-29,1,1,夯林,34.8,36,13,8.3,19.7,22.35,1,
面合,柳玫,叠扁,1,5,16,2020-12-29,2,0,夯林,34.7,30,8.5,6.2,14.5,21.83,1,
面合,柳玫,叠扁,1,5,16,2020-12-29,3,1,咀酒-1,18.4,9,11.5,8,8,16.3,0,
面合,柳玫,叠扁,1,5,16,2020-12-29,3,1,夯林,33.6,27,9.2,6.8,17.8,20.45,1,
面合,柳玫,叠扁,1,5,16,2020-12-29,4,0,夯林,34.2,30,8.6,6.3,14,23.23,1,
面合,柳玫,叠扁,1,5,17,2021-01-06,1,1,咀酒,16.8,15,10.9,8.4,18,17.98,0,
面合,柳玫,叠扁,1,5,17,2021-01-06,1,1,夯林,35.7,33,6.5,5.9,8.8,22.16,1,
面合,柳玫,叠扁,1,5,17,2021-01-06,2,0,夯林,36.4,24,8.2,6.3,17.2,22.32,1,
面合,柳玫,叠扁,1,5,17,2021-01-06,3,1,咀酒-1,19.7,9,12,9.5,9,15.08,0,
面合,柳玫,叠扁,1,5,17,2021-01-06,3,1,夯林,35.8,27,12,10.5,21,20.56,1,
面合,柳玫,叠扁,1,5,17,2021-01-06,4,0,夯林,35,30,7.7,6.4,17.4,23.56,1,
面合,柳玫,叠扁,1,5,18,2021-01-11,1,1,咀酒,15.7,15,11.6,7.5,18,16.27,0,
面合,柳玫,叠扁,1,5,18,2021-01-11,1,1,夯林,34.6,36,12.8,8,18,22.19,1,
面合,柳玫,叠扁,1,5,18,2021-01-11,2,0,夯林,37.8,33,11,8,19,22.32,1,
面合,柳玫,叠扁,1,5,18,2021-01-11,3,1,咀酒-1,19.3,12,14.5,10.5,10.5,16.1,0,
面合,柳玫,叠扁,1,5,18,2021-01-11,3,1,夯林,36.5,30,11.5,11,9,21.03,1,
面合,柳玫,叠扁,1,5,18,2021-01-11,4,0,夯林,31.5,33,8.5,5.4,13.5,22.98,1,
面合,柳玫,叠扁,1,5,19,2021-01-20,1,1,咀酒-1,16.5,15,10,8,15,17.24,0,
面合,柳玫,叠扁,1,5,19,2021-01-20,1,1,夯林,35.8,36,7.5,6.7,17,21.13,1,
面合,柳玫,叠扁,1,5,19,2021-01-20,2,0,夯林,37.7,30,10.4,8.6,19.8,22.89,1,
面合,柳玫,叠扁,1,5,19,2021-01-20,3,1,咀酒-1,20,12,14.5,10.5,14.5,16.62,0,
面合,柳玫,叠扁,1,5,19,2021-01-20,3,1,夯林,35.2,30,10.8,9.2,19.8,21.78,1,
面合,柳玫,叠扁,1,5,19,2021-01-20,4,0,夯林,34.5,30,7.5,5.6,11.5,23.03,1,
面合,柳玫,叠扁,1,5,20,2021-01-29,1,1,咀酒-1,17.6,15,11,8,16.5,16.89,1,2
面合,柳玫,叠扁,1,5,20,2021-01-29,1,1,夯林,34.3,33,5,4.2,7.2,22.6,1,
面合,柳玫,叠扁,1,5,20,2021-01-29,2,0,夯林,36.6,36,6.3,5.4,8.4,22.23,1,
面合,柳玫,叠扁,1,5,20,2021-01-29,3,1,夯林,36.4,33,7.7,5.9,15.3,20.53,1,
面合,柳玫,叠扁,1,5,20,2021-01-29,3,1,咀酒-1,20.7,12,13.5,10,16,17.14,1,1
面合,柳玫,叠扁,1,5,20,2021-01-29,4,1,咀酒-1,13,9,9.5,7.2,8,11.1,0,
面合,柳玫,叠扁,1,5,20,2021-01-29,4,1,夯林,35.4,30,5.3,4.8,11.5,22.45,1,
面合,柳玫,叠扁,1,5,21,2021-02-05,1,1,咀酒-1,18.3,18,7.3,4.5,10.5,17.54,1,5
面合,柳玫,叠扁,1,5,21,2021-02-05,1,1,夯林,34.7,36,9.2,7.1,12.2,21.03,1,
面合,柳玫,叠扁,1,5,21,2021-02-05,2,0,夯林,37.8,36,7.3,6.1,11.3,21.87,1,
面合,柳玫,叠扁,1,5,21,2021-02-05,3,1,夯林,34.6,36,7.1,6.3,9.6,20.42,1,
面合,柳玫,叠扁,1,5,21,2021-02-05,3,1,咀酒-1,20.8,15,13.5,10.5,15.5,17.18,1,2
面合,柳玫,叠扁,1,5,21,2021-02-05,4,1,咀酒-1,13.4,9,9.4,8.5,12,11.51,0,
面合,柳玫,叠扁,1,5,21,2021-02-05,4,1,夯林,34.8,30,8.6,6.1,14.3,21.54,1,
面合,柳玫,叠扁,1,5,22,2021-02-10,1,1,咀酒-1,18.4,18,7.5,4.5,9.5,18.45,1,4
面合,柳玫,叠扁,1,5,22,2021-02-10,1,1,夯林,28.2,36,5.2,4.4,11.8,20.41,1,
面合,柳玫,叠扁,1,5,22,2021-02-10,2,1,咀酒,18.5,9,11,7.5,9.5,16.11,0,
面合,柳玫,叠扁,1,5,22,2021-02-10,2,1,夯林,35.1,30,6.4,6.4,12.7,21.98,1,
面合,柳玫,叠扁,1,5,22,2021-02-10,3,1,夯林,28.5,36,7.5,7.7,11.7,19.56,1,
面合,柳玫,叠扁,1,5,22,2021-02-10,3,1,咀酒-1,21.5,15,12,8.5,18.7,17.38,1,4
面合,柳玫,叠扁,1,5,22,2021-02-10,4,1,咀酒-1,14.5,12,8,5.2,12,12.42,1,
面合,柳玫,叠扁,1,5,22,2021-02-10,4,1,夯林,32.4,33,6.8,5.1,14.5,21.98,1,
面合,柳玫,叠扁,1,5,23,2021-02-17,1,1,咀酒-1,19.5,21,7.5,4.5,9.5,18.55,1,4
面合,柳玫,叠扁,1,5,23,2021-02-17,1,1,夯林,28.3,33,7.4,6.1,11.4,20.05,1,
面合,柳玫,叠扁,1,5,23,2021-02-17,2,1,咀酒,19.8,9,11.5,8,8,16.42,0,
面合,柳玫,叠扁,1,5,23,2021-02-17,2,1,夯林,27.3,30,8.7,6.4,18.5,20.54,1,
面合,柳玫,叠扁,1,5,23,2021-02-17,3,1,夯林,29.7,30,5.9,4.3,9.1,19.54,1,
面合,柳玫,叠扁,1,5,23,2021-02-17,3,1,咀酒-1,22.6,15,14.5,10,19,17.91,1,4
面合,柳玫,叠扁,1,5,23,2021-02-17,4,1,咀酒-1,15.6,12,12,9,16.8,13.76,1,
面合,柳玫,叠扁,1,5,23,2021-02-17,4,1,夯林,28.5,36,6.1,5.7,10.7,20.65,1,
面合,柳玫,叠扁,1,5,24,2021-02-25,1,1,咀酒-1,20.4,21,8.6,6.4,12.5,19.45,1,4
面合,柳玫,叠扁,1,5,24,2021-02-25,1,1,夯林,28.1,33,5.4,4.9,11.1,20.43,1,
面合,柳玫,叠扁,1,5,24,2021-02-25,2,1,咀酒,18.7,12,10.5,7.5,13.8,17.88,0,
面合,柳玫,叠扁,1,5,24,2021-02-25,2,1,夯林,32.1,33,7.3,7.4,12.9,20.5,1,
面合,柳玫,叠扁,1,5,24,2021-02-25,3,1,夯林,29.8,30,6.5,5.8,13.8,18.45,1,
面合,柳玫,叠扁,1,5,24,2021-02-25,3,1,咀酒-1,22.9,15,15,8.8,20,18.15,1,4
面合,柳玫,叠扁,1,5,24,2021-02-25,4,1,咀酒-1,15.8,15,15,10,14.5,14.4,1,
面合,柳玫,叠扁,1,5,24,2021-02-25,4,1,夯林,29.1,39,6.7,5.2,14.8,20.21,1,
面合,柳玫,叠扁,1,5,25,2021-03-02,1,1,咀酒-1,20.6,21,7.5,6.2,13,19.78,1,3
面合,柳玫,叠扁,1,5,25,2021-03-02,1,1,夯林,28.7,36,7.5,5.9,16.5,19.65,1,
面合,柳玫,叠扁,1,5,25,2021-03-02,2,1,咀酒,19.4,12,11,7.6,14.5,17.57,0,
面合,柳玫,叠扁,1,5,25,2021-03-02,2,1,夯林,33.6,36,8,6.9,13.9,19.65,1,
面合,柳玫,叠扁,1,5,25,2021-03-02,3,1,夯林,29.3,33,6.4,5,15.4,17.65,1,
面合,柳玫,叠扁,1,5,25,2021-03-02,3,1,咀酒-1,23.6,18,15,8.5,17.5,18.98,1,3
面合,柳玫,叠扁,1,5,25,2021-03-02,4,1,咀酒-1,16.4,18,12.5,9,8.5,15.74,1,
面合,柳玫,叠扁,1,5,25,2021-03-02,4,1,夯林,33.1,36,4.9,4.2,14.9,20.87,1,
面合,柳玫,叠扁,1,5,26,2021-03-11,1,1,咀酒-1,21.5,24,8,6.5,13.3,20.45,1,1
面合,柳玫,叠扁,1,5,26,2021-03-11,1,1,夯林,28.1,33,8.4,6.8,14.3,19.95,1,
面合,柳玫,叠扁,1,5,26,2021-03-11,2,1,咀酒-1,20.4,15,13.5,10,16,18.68,1,
面合,柳玫,叠扁,1,5,26,2021-03-11,2,1,夯林,25.4,36,9.9,8.1,15.4,19.45,1,
面合,柳玫,叠扁,1,5,26,2021-03-11,3,1,夯林,29.8,36,5.7,6.5,14.9,18.65,1,
面合,柳玫,叠扁,1,5,26,2021-03-11,3,1,咀酒-1,23.4,18,15,10.3,15.5,19.55,1,2
面合,柳玫,叠扁,1,5,26,2021-03-11,4,1,咀酒-1,17.2,18,11.4,7.5,21,16.68,1,3
面合,柳玫,叠扁,1,5,26,2021-03-11,4,1,夯林,27.5,36,7.7,5.8,16.8,20.36,1,
面合,柳玫,叠扁,1,5,27,2021-03-19,1,1,咀酒-1,21.8,21,10,7,13.5,20.22,1,
面合,柳玫,叠扁,1,5,27,2021-03-19,1,1,夯林,27.8,30,6.6,5,15.5,19.54,1,
面合,柳玫,叠扁,1,5,27,2021-03-19,2,1,咀酒-1,21.8,15,13.5,10.5,15.5,18.7,1,2
面合,柳玫,叠扁,1,5,27,2021-03-19,2,1,夯林,27.7,39,8.2,7.4,13.3,18.65,1,
面合,柳玫,叠扁,1,5,27,2021-03-19,3,1,夯林,29.1,36,5.1,4.8,13.4,17.68,1,
面合,柳玫,叠扁,1,5,27,2021-03-19,3,1,咀酒-1,23.5,18,13.5,10.2,18.5,19.57,1,
面合,柳玫,叠扁,1,5,27,2021-03-19,4,1,咀酒-1,17.6,21,9.5,7.7,26.5,16.9,1,3
面合,柳玫,叠扁,1,5,27,2021-03-19,4,1,夯林,26.4,39,8.3,7,15.3,20.42,1,
面合,柳玫,叠扁,1,5,28,2021-03-22,1,1,咀酒-1,22.5,21,10.5,7.5,14,21.98,1,
面合,柳玫,叠扁,1,5,28,2021-03-22,1,1,夯林,27.6,33,6.9,5.5,13.3,19.23,1,
面合,柳玫,叠扁,1,5,28,2021-03-22,2,1,咀酒-1,21.5,18,16,7,24,19.87,1,3
面合,柳玫,叠扁,1,5,28,2021-03-22,2,1,夯林,27.3,36,9.8,8.1,15,18.33,1,
面合,柳玫,叠扁,1,5,28,2021-03-22,3,1,夯林,29.3,33,8.2,6.4,19.2,16.98,1,
面合,柳玫,叠扁,1,5,28,2021-03-22,3,1,咀酒-1,24,21,9.5,8.5,21,20.45,1,
面合,柳玫,叠扁,1,5,28,2021-03-22,4,1,咀酒-1,18.4,24,12,5,17.5,17.25,1,3
面合,柳玫,叠扁,1,5,28,2021-03-22,4,1,夯林,27.2,39,8.5,7.1,16,19.98,1,
面合,柳玫,叠扁,1,5,29,2021-03-31,1,1,咀酒-1,22.6,24,10,8,15,19.99,1,
面合,柳玫,叠扁,1,5,29,2021-03-31,1,1,夯林,24.2,36,5.4,4.6,7.6,19.06,1,
面合,柳玫,叠扁,1,5,29,2021-03-31,2,1,咀酒-1,22.5,18,15,8.5,21,19.6,1,3
面合,柳玫,叠扁,1,5,29,2021-03-31,2,1,夯林,27.9,36,10.2,8.2,15.3,17.22,1,
面合,柳玫,叠扁,1,5,29,2021-03-31,3,1,夯林,28.9,33,5.7,6.2,15.7,17.32,1,
面合,柳玫,叠扁,1,5,29,2021-03-31,3,1,咀酒-1,24.7,21,11,6.8,20,19.99,1,
面合,柳玫,叠扁,1,5,29,2021-03-31,4,1,咀酒-1,18.5,24,13,5.5,21,17.55,1,3
面合,柳玫,叠扁,1,5,29,2021-03-31,4,1,夯林,27.1,36,8.3,7.4,3.5,20.35,1,
面合,柳玫,叠扁,1,5,30,2021-04-06,1,1,咀酒-1,23.8,21,11.6,7.5,18,20.45,1,1
面合,柳玫,叠扁,1,5,30,2021-04-06,1,1,夯林,25.1,33,6.5,5.9,14.6,18.24,1,
面合,柳玫,叠扁,1,5,30,2021-04-06,2,1,咀酒-1,22.8,18,15,8.5,20.5,20.11,1,3
面合,柳玫,叠扁,1,5,30,2021-04-06,2,1,夯林,28.2,36,8.1,7,15.9,17.16,1,
面合,柳玫,叠扁,1,5,30,2021-04-06,3,1,夯林,29.3,36,7.2,5.2,12.7,16.32,1,
面合,柳玫,叠扁,1,5,30,2021-04-06,3,1,咀酒-1,25.3,21,12.4,6.9,21,20.67,1,
面合,柳玫,叠扁,1,5,30,2021-04-06,4,1,咀酒-1,19.5,21,11.4,7.3,30,17.9,1,3
面合,柳玫,叠扁,1,5,30,2021-04-06,4,1,夯林,28.2,33,5.8,5.4,18.9,19.54,1,
面合,柳玫,叠扁,1,5,31,2021-04-12,1,1,咀酒-1,23,24,12.2,7.5,19,19.84,1,
面合,柳玫,叠扁,1,5,31,2021-04-12,1,1,夯林,24.3,30,6.8,5.9,12.8,18.35,1,
面合,柳玫,叠扁,1,5,31,2021-04-12,2,1,咀酒-1,23.6,21,15.2,8.6,22.3,19.96,1,3
面合,柳玫,叠扁,1,5,31,2021-04-12,2,1,夯林,31.3,39,9.1,7.2,17.9,18.03,1,
面合,柳玫,叠扁,1,5,31,2021-04-12,3,1,夯林,28.9,39,6.5,5.3,14.3,16.53,1,
面合,柳玫,叠扁,1,5,31,2021-04-12,3,1,咀酒-1,24.3,24,14.5,8.5,20.5,20.17,1,
面合,柳玫,叠扁,1,5,31,2021-04-12,4,1,咀酒-1,19.7,21,15.5,9.8,21,18.48,1,3
面合,柳玫,叠扁,1,5,31,2021-04-12,4,1,夯林,29.1,33,7.9,6.9,13.9,18.65,1,
面合,柳玫,叠扁,1,5,32,2021-04-20,1,1,咀酒-1,23.9,21,14,10,18,18.55,1,
面合,柳玫,叠扁,1,5,32,2021-04-20,1,1,夯林,23.2,33,6.3,5.6,11.1,17.65,1,
面合,柳玫,叠扁,1,5,32,2021-04-20,2,1,咀酒-1,23.9,21,15,8.8,20,20.17,1,3
面合,柳玫,叠扁,1,5,32,2021-04-20,2,1,夯林,31.2,39,10,7.8,16.3,17.32,1,
面合,柳玫,叠扁,1,5,32,2021-04-20,3,1,夯林,22,33,6.9,5.4,12.6,15.21,1,
面合,柳玫,叠扁,1,5,32,2021-04-20,3,1,咀酒-1,24.1,21,8,5.5,12.2,19.22,1,
面合,柳玫,叠扁,1,5,32,2021-04-20,4,1,咀酒-1,20.5,21,12.9,8,18,18.53,1,3
面合,柳玫,叠扁,1,5,32,2021-04-20,4,1,夯林,26.5,33,8.9,7.1,15.1,19.66,1,
面合,柳玫,叠扁,1,5,33,2021-04-29,1,1,咀酒-1,24.2,21,13.6,10.5,22.2,18.68,1,
面合,柳玫,叠扁,1,5,33,2021-04-29,1,1,夯林,21.9,30,5.8,5.1,7.3,16,1,
面合,柳玫,叠扁,1,5,33,2021-04-29,2,1,咀酒-1,24.7,24,14.5,10.5,10.5,20.11,1,3
面合,柳玫,叠扁,1,5,33,2021-04-29,2,1,夯林,28.2,36,9.2,8,22.4,16.89,1,
面合,柳玫,叠扁,1,5,33,2021-04-29,3,1,夯林,20.8,30,6.1,6.5,13,15.03,1,
面合,柳玫,叠扁,1,5,33,2021-04-29,3,1,咀酒-1,23.5,18,7.6,5,11.5,18.81,1,
面合,柳玫,叠扁,1,5,33,2021-04-29,4,1,咀酒-1,20.3,21,16,10.5,15.5,19.07,1,3
面合,柳玫,叠扁,1,5,33,2021-04-29,4,1,夯林,26.5,36,6.2,4.6,12.8,20.31,1,
面合,柳玫,叠扁,1,5,34,2021-05-06,1,1,咀酒-1,23.8,18,13.5,10,18,18.34,1,
面合,柳玫,叠扁,1,5,34,2021-05-06,1,1,夯林,21.9,30,6.8,5.2,13.5,15.78,1,
面合,柳玫,叠扁,1,5,34,2021-05-06,2,1,咀酒-1,23.6,24,13.5,10,16,19.96,1,
面合,柳玫,叠扁,1,5,34,2021-05-06,2,1,夯林,32.1,39,9.5,8.2,24,15.89,1,
面合,柳玫,叠扁,1,5,34,2021-05-06,3,1,夯林,23.5,30,6.1,5.3,15.2,14.35,1,
面合,柳玫,叠扁,1,5,34,2021-05-06,3,1,咀酒-1,23.1,18,9.6,7,15,19.61,1,
面合,柳玫,叠扁,1,5,34,2021-05-06,4,1,咀酒-1,19.7,21,12,5,17.5,17.25,1,
面合,柳玫,叠扁,1,5,34,2021-05-06,4,1,夯林,31.2,30,9.5,6.8,15,20.68,1,
面合,柳玫,叠扁,1,5,35,2021-05-11,1,1,咀酒-1,23.6,18,14.7,11.3,25,18.55,1,
面合,柳玫,叠扁,1,5,35,2021-05-11,1,1,夯林,19,27,6.9,5.2,11.2,14.76,1,
面合,柳玫,叠扁,1,5,35,2021-05-11,2,1,咀酒-1,22.2,21,13.5,10.5,15.5,19.87,1,
面合,柳玫,叠扁,1,5,35,2021-05-11,2,1,夯林,34.6,33,9.3,7.8,21.3,16.87,1,
面合,柳玫,叠扁,1,5,35,2021-05-11,3,1,夯林,24.7,27,5,4.5,12.9,13.04,1,
面合,柳玫,叠扁,1,5,35,2021-05-11,3,1,咀酒-1,22.6,18,9.5,7,14.5,18.28,1,
面合,柳玫,叠扁,1,5,35,2021-05-11,4,1,咀酒-1,19.5,21,13,5.5,21,17.55,1,
面合,柳玫,叠扁,1,5,35,2021-05-11,4,1,夯林,29.1,27,9.2,6.9,18.1,20.98,1,
面合,柳玫,叠扁,1,5,36,2021-05-17,1,1,咀酒-1,22.4,18,14.5,10.6,21.3,17.24,1,
面合,柳玫,叠扁,1,5,36,2021-05-17,1,1,夯林,20.5,27,7,5.3,10,12.83,1,
面合,柳玫,叠扁,1,5,36,2021-05-17,2,1,咀酒-1,22.8,18,12.4,6.9,21,18.57,1,
面合,柳玫,叠扁,1,5,36,2021-05-17,2,1,夯林,35.6,27,9.9,8.2,23.2,16.93,1,
面合,柳玫,叠扁,1,5,36,2021-05-17,3,1,夯林,27,24,6.1,6.5,16,12.64,1,
面合,柳玫,叠扁,1,5,36,2021-05-17,3,1,咀酒-1,23.9,18,10,7.5,16,17.89,1,
面合,柳玫,叠扁,1,5,36,2021-05-17,4,1,咀酒-1,18.5,18,10,7.5,17.5,17.9,1,
面合,柳玫,叠扁,1,5,36,2021-05-17,4,1,夯林,29.2,27,9.3,7.4,19,19.55,1,
面合,柳玫,叠扁,1,5,37,2021-05-24,1,1,咀酒-1,22.5,15,12,8.5,16.8,17.02,1,
面合,柳玫,叠扁,1,5,37,2021-05-24,1,1,夯林,19,9,6.2,4.7,11.2,11.13,1,
面合,柳玫,叠扁,1,5,37,2021-05-24,2,1,咀酒-1,21.5,18,12.3,8,20,18.68,1,
面合,柳玫,叠扁,1,5,37,2021-05-24,2,1,夯林,33.2,24,8.3,6.7,23,15.56,1,
面合,柳玫,叠扁,1,5,37,2021-05-24,3,1,夯林,28.1,24,5.2,3.8,17.4,11.68,1,
面合,柳玫,叠扁,1,5,37,2021-05-24,3,1,咀酒-1,22.6,15,10,7.8,16,17.51,1,
面合,柳玫,叠扁,1,5,37,2021-05-24,4,1,咀酒-1,19.4,18,12.9,8,18,18.53,1,
面合,柳玫,叠扁,1,5,37,2021-05-24,4,1,夯林,30.4,24,7.8,5.8,15.9,18.31,1,
面合,柳玫,叠扁,1,5,38,2021-05-31,1,1,咀酒-1,21.5,15,12,8,16.2,18.01,1,
面合,柳玫,叠扁,1,5,38,2021-05-31,1,1,夯林,19,9,6.2,4.7,11.2,11.13,1,
面合,柳玫,叠扁,1,5,38,2021-05-31,2,1,咀酒-1,21.6,18,12,7,24,17.68,1,
面合,柳玫,叠扁,1,5,38,2021-05-31,2,1,夯林,27.4,24,8.9,7.8,22.4,15.69,1,
面合,柳玫,叠扁,1,5,38,2021-05-31,3,1,夯林,27,21,6.5,9.3,20,11.87,1,
面合,柳玫,叠扁,1,5,38,2021-05-31,3,1,咀酒-1,23.4,12,8,6.9,15.5,16.98,1,
面合,柳玫,叠扁,1,5,38,2021-05-31,4,1,咀酒-1,18.3,15,10,7.5,17.5,17.9,1,
面合,柳玫,叠扁,1,5,38,2021-05-31,4,1,夯林,31,27,7.8,6.7,13.8,14.98,1,
面合,柳玫,叠扁,1,5,39,2021-06-07,1,1,咀酒-1,22.9,15,12,7.8,17.5,17.95,1,
面合,柳玫,叠扁,1,5,39,2021-06-07,1,1,夯林,19,9,6.2,4.7,11.2,11.13,1,
面合,柳玫,叠扁,1,5,39,2021-06-07,2,1,咀酒-1,22.8,18,14.5,8.5,20.5,17.22,1,
面合,柳玫,叠扁,1,5,39,2021-06-07,2,1,夯林,37.3,24,8.2,5.6,21,12.86,1,
面合,柳玫,叠扁,1,5,39,2021-06-07,3,1,夯林,31,21,9.8,5.3,21.4,11.24,1,
面合,柳玫,叠扁,1,5,39,2021-06-07,3,1,咀酒-1,22.6,12,8.2,7.2,16,17.01,1,
面合,柳玫,叠扁,1,5,39,2021-06-07,4,1,咀酒-1,17.2,15,10,7.5,16.5,17.82,1,
面合,柳玫,叠扁,1,5,39,2021-06-07,4,1,夯林,32.8,27,8.7,6.6,21.2,15.49,1,
面巢,何咯,叠扁,1,11,0,2020-09-16,1,0,夯林,32.4,7,8.5,6,16.6,12.16,0,
面巢,何咯,叠扁,1,11,0,2020-09-16,2,0,夯林,26.5,7,5.1,3.9,3.5,11.19,0,
面巢,何咯,叠扁,1,11,0,2020-09-16,3,0,夯林,27.5,7,8.3,6.9,12.4,12.6,0,
面巢,何咯,叠扁,1,11,0,2020-09-16,4,0,夯林,31.5,6,9.1,5.6,19.8,11.89,0,
面巢,何咯,叠扁,1,11,1,2020-09-23,1,0,夯林,35.8,8,6.6,4.5,7.1,12.58,0,
面巢,何咯,叠扁,1,11,1,2020-09-23,2,0,夯林,26.8,8,5.1,4,3.6,11.3,0,
面巢,何咯,叠扁,1,11,1,2020-09-23,3,0,夯林,29.6,7,6.3,4.7,6.9,12.81,0,
面巢,何咯,叠扁,1,11,1,2020-09-23,4,0,夯林,31.7,7,7.2,5.4,12.4,12.64,0,
面巢,何咯,叠扁,1,11,2,2020-09-29,1,0,夯林,28.1,8,7.6,5.3,7.7,13.15,0,
面巢,何咯,叠扁,1,11,2,2020-09-29,2,0,夯林,23.2,7,5.6,4.2,3.9,11.58,0,
面巢,何咯,叠扁,1,11,2,2020-09-29,3,0,夯林,29.6,6,8.3,6.2,6.5,12.35,0,
